212,202501,청라엘에이치,11,46.64,청라동,184-1,"6,518",17
213,202501,불노동한일타운아파트,1,59.72,불로동,178,"15,000",0
214,202501,중앙,10,24.7925,연희동,682,500,35
215,202501,신안실크벨리,14,59.9639,당하동,1027-15,"21,000",0
216,202501,인천검단엘에이치36단지,7,37.04,당하동,1327-1,"2,487",22
217,202501,인천검단엘에이치13단지,19,37.78,당하동,1272-4,"2,769",22
218,202501,청라골드클래스커낼웨이,4,82.9214,청라동,165-7,"26,250",0
219,202501,인천검단엘에이치20단지,9,14.78,원당동,1094,"1,496",7
220,202501,루원시티센트럴타운,16,84.66,신현동,306-1,"35,000",0
221,202501,검단신도시디에트르더펠리체,2,108.9359,당하동,1318-6,"31,500",0
222,202501,인천검단엘에이치20단지,23,44.61,원당동,1094,"5,480",24
223,202501,호반써밋프라임뷰,25,84.2832,당하동,1314-2,"28,350",0
224,202501,한신휴플러스,3,72.69,가좌동,7,"24,150",0
225,202501,청라국제금융단지한양수자인레이크블루,19,84.424,청라동,85-1,"42,000",0
226,202501,영남탑스빌,5,153.03,마전동,999-5,"35,000",0
227,202501,불노동한일타운아파트,1,59.72,불로동,178,"15,000",0
228,202501,인천검단엘에이치13단지,4,29.37,당하동,1272-4,"3,454",7
229,202501,대동,10,84.96,심곡동,285,"10,000",60
230,202501,삼보해피하임2단지(불로지구51BL1L),5,84.9911,불로동,793-1,"17,000",0
231,202501,현대,14,84.72,마전동,1004,"22,000",0
232,202501,청라SKVIEW,3,115.0253,청라동,103-16,"5,000",170
233,202501,검단신도시디에트르더힐,6,84.6755,원당동,987-1,"30,000",0
234,202501,월드,6,117.35,불로동,308,"23,000",0
235,202501,한샘,5,52.56,가좌동,261-2,500,45
236,202501,루원시티프라디움,20,84.9917,가정동,610-1,"37,000",0
237,202501,검단신도시대성베르힐라프리미어,6,110.3995,당하동,1316-2,"7,000",150
238,202501,청라국제업무단지센텀대광로제비앙,8,82.9117,청라동,83-1,"24,150",0
239,202501,청라국제금융단지한양수자인레이크블루,34,84.6444,청라동,85-1,"45,000",0
240,202501,검단2차풍림아이원,3,84.8495,마전동,999-18,"24,000",0
241,202501,인천검단엘에이치20단지,23,36.68,원당동,1094,"3,996",18
242,202501,청라힐스테이트커낼뷰,10,121.285,청라동,155-17,"42,000",0
243,202501,마젤란21,8,84.5879,검암동,595-5,"26,250",0
244,202501,인천검단26단지,14,26.11,원당동,1026,"1,390",15
245,202501,당하3차풍림아이원,2,59.906,마전동,1055-1,"19,000",0
246,202501,검단2차풍림아이원,3,84.8495,마전동,999-18,"23,200",0
247,202501,인천검단엘에이치20단지,6,14.78,원당동,1094,"1,584",7
248,202501,검단신도시모아엘가그랑데,3,69.9629,원당동,1063,"22,000",0
249,202501,청라린스트라우스,38,124.4115,청라동,160-1,"5,000",190
250,202501,청라제일풍경채,1,115.9895,청라동,115-1,"42,000",0
251,202501,인천검단엘에이치20단지,8,14.78,원당동,1094,"1,584",7
252,202501,인천검단엘에이치20단지,25,36.6,원당동,1094,"3,996",18
253,202501,인천검단엘에이치20단지,2,36.6,원당동,1094,"4,218",19
254,202501,인천검단엘에이치20단지,10,14.78,원당동,1094,"1,596",6
255,202501,검단신도시대성베르힐라프리미어,2,84.9376,당하동,1316-2,"22,000",0
256,202501,청라엘에이치,1,36.86,청라동,184-1,"1,823",16
257,202501,풍림아이원2차,5,59.94,검암동,501-1,"21,000",0
258,202501,인천검단엘에이치20단지,17,21.57,원당동,1094,"2,304",10
259,202501,인천검단26단지,11,26.11,원당동,1026,"1,390",15
260,202501,검단한신더휴어반파크,11,84.9744,당하동,1274,"5,600",64
261,202501,인천검단엘에이치20단지,25,14.68,원당동,1094,"1,584",7
