aptNm,buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
검단신도시대성베르힐라프리미어,2022,25.02~25.03,갱신,19,1,2025,"23,000",84.4003,1,1316-2,0,"23,000",,28260,당하동, 
인천검단엘에이치20단지,2021,24.11~27.01,갱신,13,1,2025,"7,880",44.61,4,1094,10,"5,480",24,28260,원당동, 
풍림아이원2차,2004,25.03~27.03,갱신,15,1,2025,"22,000",59.94,15,501-1,0,"21,000",,28260,검암동,사용
검단신도시디에트르더힐,2022,25.02~27.02,신규,21,1,2025,"40,000",108.5045,8,987-1,0,,,28260,원당동, 
호반베르디움앤영무예다음,2011,25.02~27.02,갱신,18,1,2025,"18,000",59.936,25,130-4,0,"17,000",,28260,청라동, 
청라제일풍경채,2012,25.03~27.03,신규,18,1,2025,"10,000",115.133,14,115-1,150,,,28260,청라동, 
청라센트럴에일린의뜰,2018,25.03~27.03,신규,14,1,2025,"44,500",84.9834,37,156-1,0,,,28260,청라동, 
청라국제금융단지한양수자인레이크블루,2019,25.02~27.02,신규,20,1,2025,"36,000",84.4945,25,85-1,0,,,28260,청라동, 
드림파크어울림1단지,2010,25.02~25.05,신규,10,1,2025,100,131.1515,12,697-1,50,,,28260,왕길동, 
검단신도시모아미래도엘리트파크,2022,25.01~27.01,갱신,11,1,2025,"26,250",84.6561,7,1318-8,0,"25,000",,28260,당하동,사용
루원제일풍경채,2018,25.03~27.03,신규,11,1,2025,"32,000",84.4302,1,603-1,0,,,28260,가정동, 
검단신도시디에트르더힐,2022,25.03~27.03,신규,20,1,2025,"30,000",84.9861,18,987-1,0,,,28260,원당동, 
검단신도시디에트르더힐,2022,25.02~27.02,갱신,20,1,2025,"26,250",84.9861,15,987-1,0,"25,000",,28260,원당동,사용
검단2차풍림아이원,2005,25.03~27.03,신규,18,1,2025,"24,000",84.8495,3,999-18,0,,,28260,마전동, 
동아,1999,25.02~27.02,신규,14,1,2025,"22,000",84.9,7,1003-1,0,,,28260,마전동, 
가정엘에이치3단지(국민임대),2012,25.03~27.02,갱신,20,1,2025,"2,114",36.96,18,604-1,16,"2,053",16,28260,가정동, 
검단신도시로제비앙라포레,2022,25.02~27.02,신규,17,1,2025,"14,000",79.0123,17,987,60,,,28260,원당동, 
인천검단엘에이치20단지,2021,24.11~27.01,갱신,20,1,2025,"5,796",36.6,24,1094,7,"3,996",18,28260,원당동, 
검단신도시디에트르더힐,2022,25.02~27.02,갱신,20,1,2025,"23,100",75.8458,1,987-1,0,"22,000",,28260,원당동,사용
검단한신더휴어반파크,2023,25.04~27.04,갱신,10,1,2025,"17,100",74.9625,9,1274,33,"17,100",31,28260,당하동,사용
루원시티센트럴타운,2017,25.03~27.03,신규,19,1,2025,"4,000",74.98,23,306-1,120,,,28260,신현동, 
루원시티루에블리,2018,24.10~26.09,갱신,20,1,2025,"6,374",59.96,12,304-2,45,"5,274",51,28260,신현동, 
대우푸르지오,2013,25.03~27.03,신규,18,1,2025,"45,000",94.919,7,150-1,0,,,28260,청라동, 
검단신도시디에트르더펠리체,2022,25.03~27.03,신규,19,1,2025,"30,000",84.7748,11,1318-6,0,,,28260,당하동, 
유승한내들 에듀파크,2021,25.04~27.04,신규,18,1,2025,"35,000",92.2153,9,1272-2,0,,,28260,당하동, 
청라반도유보라2.0,2012,25.02~27.02,신규,11,1,2025,"4,000",101.9953,19,102-16,160,,,28260,청라동, 
검단신도시디에트르더힐,2022,25.04~27.04,신규,18,1,2025,"3,000",109.427,8,987-1,180,,,28260,원당동, 
검단신도시대성베르힐라프리미어,2022,25.02~27.02,신규,14,1,2025,"3,000",84.9376,8,1316-2,120,,,28260,당하동, 
인천검단엘에이치13단지,2022,25.03~27.02,갱신,20,1,2025,"5,269",37.78,1,1272-4,10,"2,689",21,28260,당하동, 
검단신도시디에트르더펠리체,2022,25.02~27.02,갱신,15,1,2025,"31,500",108.9359,2,1318-6,0,"30,000",,28260,당하동,사용
청라골드클래스,2012,25.04~27.04,신규,18,1,2025,"32,400",116.4914,17,103-2,0,,,28260,청라동, 
인천검단엘에이치13단지,2022,25.02~27.01,갱신,19,1,2025,"7,525",46.09,14,1272-4,12,"4,102",28,28260,당하동, 
검단신도시대방디에트르리버파크,2022,25.02~27.02,신규,4,1,2025,"30,000",59.9971,8,1084-1,0,,,28260,원당동, 
청라골드클래스,2012,25.03~27.03,갱신,20,1,2025,"24,255",117.1169,2,103-2,0,"23,100",,28260,청라동,사용
검단신도시디에트르더힐,2022,25.01~27.01,갱신,19,1,2025,"24,150",76.1198,18,987-1,0,"23,000",,28260,원당동,사용
신명스카이뷰3차,2004,25.03~27.03,신규,13,1,2025,"27,000",84.966,9,605-1,0,,,28260,검암동, 
검단신도시대성베르힐라프리미어,2022,25.03~27.03,신규,19,1,2025,"30,000",84.4003,1,1316-2,0,,,28260,당하동, 
검단신도시예미지트리플에듀,2022,25.02~27.02,갱신,18,1,2025,"28,200",84.9227,5,1014,0,"27,000",,28260,원당동,사용
검단1차대주피오레,2007,25.04~27.04,신규,19,1,2025,"24,000",84.9734,2,1029-2,0,,,28260,마전동, 
우미린더시그니처,2022,25.02~27.02,신규,13,1,2025,"29,800",74.0973,15,1022-1,0,,,28260,원당동, 
북청라하우스토리,2022,25.02~27.02,신규,15,1,2025,"26,000",59.97,13,1032,0,,,28260,경서동, 
가재울역트루엘에코시티,2024,25.01~27.01,신규,4,1,2025,"3,000",59.96,24,627,100,,,28260,가좌동, 
검단1차대주피오레,2007,25.03~27.03,신규,18,1,2025,"28,000",84.9734,12,1029-2,0,,,28260,마전동, 
루원e-편한세상하늘채아파트,2010,25.02~27.04,신규,20,1,2025,"35,000",103.723,12,302-1,0,,,28260,신현동, 
석남2,1983,25.02~27.02,신규,20,1,2025,"10,000",47.55,1,544-1,0,,,28260,석남동, 
힐데스하임,2011,25.02~27.02,신규,18,1,2025,"2,000",59.9007,8,185-1,140,,,28260,청라동, 
루원시티 대성베르힐,2017,25.01~27.01,신규,20,1,2025,"47,000",99.4743,2,304-1,0,,,28260,신현동, 
검단신도시대성베르힐라프리미어,2022,25.01~27.01,갱신,19,1,2025,"3,150",84.9376,8,1316-2,116,"3,000",110,28260,당하동,사용
검단신도시디에트르더힐,2022,25.02~27.02,갱신,20,1,2025,"27,825",109.427,11,987-1,0,"26,500",,28260,원당동,사용
검단신도시대성베르힐라프리미어,2022,25.01~27.01,갱신,20,1,2025,"21,000",84.4003,14,1316-2,0,"20,000",,28260,당하동,사용
인천검단엘에이치13단지,2022,25.02~27.01,갱신,20,1,2025,"2,769",37.78,5,1272-4,22,"2,690",21,28260,당하동,사용
검단신도시모아미래도엘리트파크,2022,25.01~27.01,갱신,18,1,2025,"24,150",84.6561,5,1318-8,0,"23,000",,28260,당하동,사용
청라지구중흥S-CLASS1단지,2010,25.02~27.02,갱신,18,1,2025,"33,600",119.5876,3,116-4,0,"32,000",,28260,청라동,사용
우미린더시그니처,2022,25.02~27.02,신규,19,1,2025,"35,500",74.0973,18,1022-1,0,,,28260,원당동, 
검단신도시대성베르힐라프리미어,2022,25.02~27.02,갱신,11,1,2025,"3,000",110.3995,5,1316-2,126,"3,000",120,28260,당하동,사용
당하2차풍림아이원,2004,25.02~27.02,신규,18,1,2025,"27,000",84.9851,20,1053-1,0,,,28260,마전동, 
삼보해피하임2단지(불로지구51BL1L),2007,25.03~27.03,신규,19,1,2025,"2,000",84.9911,8,793-1,100,,,28260,불로동, 
청라웰카운티1차,2010,25.02~27.02,신규,14,1,2025,"35,500",84.9792,10,130-2,0,,,28260,청라동, 
검단신도시모아엘가그랑데,2023,25.03~27.03,갱신,19,1,2025,"25,200",59.5224,17,1063,0,"24,000",,28260,원당동,사용
루원호반베르디움더센트럴,2018,25.02~27.02,신규,13,1,2025,"35,000",73.1716,17,609-1,0,,,28260,가정동, 
한성,1992,25.01~27.02,갱신,18,1,2025,"5,000",54.61,6,5-120,0,"4,725",,28260,가정동, 
검단신도시로제비앙라포레,2022,25.02~27.02,신규,10,1,2025,"30,000",84.4159,14,987,0,,,28260,원당동, 
청라29블럭호반베르디움,2012,25.02~27.02,갱신,18,1,2025,"36,500",84.9289,28,173-1,0,"28,000",,28260,청라동, 
청라국제업무단지센텀대광로제비앙,2018,25.02~27.01,갱신,18,1,2025,"3,000",82.9117,22,83-1,137,"3,000",130,28260,청라동,사용
청라제일풍경채2차에듀앤파크,2017,25.01~26.01,갱신,20,1,2025,"30,450",84.993,1,149-2,0,"29,000",,28260,청라동,사용
청라우미린,2011,25.01~27.01,갱신,17,1,2025,"25,000",84.9032,14,103-6,0,"25,000",,28260,청라동, 
유승한내들 에듀파크,2021,25.03~27.03,신규,19,1,2025,"33,000",84.5123,18,1272-2,0,,,28260,당하동, 
검단대광로제비앙센트럴포레,2022,25.02~27.02,신규,18,1,2025,"26,000",74.9089,17,803-1,0,,,28260,불로동, 
검단신도시예미지트리플에듀,2022,25.02~27.02,신규,18,1,2025,"33,000",98.486,4,1014,0,,,28260,원당동, 
드림파크어울림1단지,2010,25.03~27.03,갱신,17,1,2025,"28,000",84.9438,14,697-1,0,"21,000",,28260,왕길동, 
호반써밋1차,2021,25.01~27.01,신규,19,1,2025,"35,000",72.2112,8,1022,0,,,28260,원당동, 
청라엘에이치,2011,25.03~27.02,갱신,20,1,2025,"9,437",59.95,4,184-1,18,"4,616",40,28260,청라동, 
북청라하우스토리,2022,25.03~27.03,신규,19,1,2025,"28,000",59.97,20,1032,0,,,28260,경서동, 
원당풍림아이원,2004,25.02~27.02,갱신,17,1,2025,"23,500",84.55,4,1031,0,"18,000",,28260,당하동, 
청라 엑슬루타워,2011,25.02~25.12,신규,17,1,2025,"10,000",150.28,28,164-1,0,,,28260,청라동, 
루원e-편한세상하늘채아파트,2010,18.08~25.07,갱신,16,1,2025,"4,000",156.29,19,302-1,140,"2,500",120,28260,신현동, 
태평샹베르1차,2005,25.02~27.02,신규,16,1,2025,"22,000",84.5496,11,722-1,0,,,28260,경서동, 
예미지더시그너스,2023,25.03~25.07,신규,3,1,2025,"2,000",84.9559,14,1316-1,120,,,28260,당하동, 
우미린파크뷰1단지,2023,25.02~27.02,신규,15,1,2025,"3,000",84.8773,11,1305-1,140,,,28260,당하동, 
검단신도시디에트르더펠리체,2022,25.03~27.03,신규,17,1,2025,"30,000",75.6522,22,1318-6,0,,,28260,당하동, 
청라국제금융단지한양수자인레이크블루,2019,25.02~27.02,신규,11,1,2025,"38,000",84.3971,9,85-1,0,,,28260,청라동, 
태영,1996,25.03~27.03,신규,14,1,2025,"24,000",84.96,10,690,0,,,28260,연희동, 
검단신도시모아미래도엘리트파크,2022,25.01~27.01,갱신,14,1,2025,"24,000",84.6561,10,1318-8,0,"23,000",,28260,당하동,사용
검단신도시디에트르더힐,2022,25.02~27.02,신규,17,1,2025,"30,000",84.6755,15,987-1,0,,,28260,원당동, 
호반베르디움,2011,25.02~27.02,갱신,15,1,2025,"24,150",84.852,2,168-1,0,"23,000",,28260,청라동,사용
북청라하우스토리,2022,25.02~27.02,갱신,16,1,2025,"28,000",59.9893,12,1032,0,"20,000",,28260,경서동, 
서해그랑블,2003,25.02~27.02,신규,6,1,2025,"4,000",69.6616,7,595-3,100,,,28260,검암동, 
청라자이,2010,25.02~27.02,신규,4,1,2025,"5,000",114.0091,9,193-1,180,,,28260,청라동, 
힐데스하임,2011,25.02~27.02,신규,7,1,2025,"25,000",59.8871,23,185-1,0,,,28260,청라동, 
인천검단엘에이치20단지,2021,24.11~27.01,갱신,17,1,2025,"7,880",44.61,13,1094,10,"5,480",24,28260,원당동, 
검단신도시디에트르더힐,2022,25.01~27.01,갱신,5,1,2025,"28,000",76.1198,6,987-1,0,"23,000",,28260,원당동, 
신광(206),1997,25.03~27.03,신규,14,1,2025,"14,500",59.91,5,206,0,,,28260,석남동, 
청라29블럭호반베르디움,2012,25.02~27.03,갱신,14,1,2025,"35,000",84.9382,16,173-1,0,"26,000",,28260,청라동, 
청라센트럴에일린의뜰,2018,25.01~25.11,갱신,15,1,2025,"38,000",84.9704,5,156-1,0,"38,000",,28260,청라동, 
호반써밋1차,2021,25.02~26.12,신규,13,1,2025,"36,000",84.8981,14,1022,0,,,28260,원당동, 
검단신도시대방디에트르리버파크,2022,25.01~27.01,갱신,4,1,2025,"28,350",84.99,8,1084-1,0,"27,000",,28260,원당동,사용
청라린스트라우스,2013,25.02~27.02,신규,4,1,2025,"10,000",124.4115,34,160-1,190,,,28260,청라동, 
청라29블럭호반베르디움,2012,25.03~27.03,갱신,16,1,2025,"35,000",84.9482,19,173-1,0,"9,000",60,28260,청라동, 
불로금호어울림(불로지구39BL),2007,25.02~27.02,신규,10,1,2025,"20,000",84.9949,12,798-1,0,,,28260,불로동, 
가정엘에이치3단지(국민임대),2012,25.03~27.02,갱신,17,1,2025,"9,074",59.81,1,604-1,19,"4,830",40,28260,가정동, 
청라29블럭호반베르디움,2012,25.02~27.02,갱신,11,1,2025,"26,250",84.9482,15,173-1,0,"25,000",,28260,청라동,사용
청라메이루즈 커낼파크뷰,2011,25.02~27.02,갱신,7,1,2025,"5,000",83.6483,6,165-2,127,"5,000",120,28260,청라동,사용
청라골드클래스커낼웨이,2016,25.02~27.02,신규,16,1,2025,"39,000",82.9214,4,165-7,0,,,28260,청라동, 
청라제일풍경채,2012,25.03~27.03,신규,10,1,2025,"10,000",115.9895,3,115-1,150,,,28260,청라동, 
검단신도시모아미래도엘리트파크,2022,25.02~27.02,신규,16,1,2025,"30,000",84.6561,1,1318-8,0,,,28260,당하동, 
가정엘에이치3단지(국민임대),2012,25.03~27.02,갱신,16,1,2025,"2,114",36.96,1,604-1,16,"2,053",16,28260,가정동, 
퀸스타운(동성),1999,25.02~27.02,신규,16,1,2025,"1,500",59.97,10,316-1,60,,,28260,불로동, 
루원시티프라디움,2018,25.02~27.02,신규,11,1,2025,"37,000",84.9917,20,610-1,0,,,28260,가정동, 
호반써밋1차,2021,25.02~27.02,갱신,16,1,2025,"36,000",84.8917,2,1022,0,"28,000",,28260,원당동, 
인천검단엘에이치13단지,2022,25.03~27.02,갱신,16,1,2025,"3,454",29.37,9,1272-4,7,"1,509",16,28260,당하동, 
검단신도시모아미래도엘리트파크,2022,25.02~27.02,갱신,16,1,2025,"24,150",84.6561,9,1318-8,0,"23,000",,28260,당하동,사용
루원시티 대성베르힐,2017,25.02~27.01,갱신,16,1,2025,"30,000",84.9778,18,304-1,0,"25,000",,28260,신현동, 
호반써밋1차,2021,25.01~27.10,신규,16,1,2025,"41,000",84.8981,15,1022,0,,,28260,원당동, 
검단신안인스빌어반퍼스트,2022,25.01~27.01,갱신,16,1,2025,"21,000",84.7322,10,1314,0,"20,000",,28260,당하동,사용
유승한내들 에듀파크,2021,25.03~26.03,갱신,4,1,2025,"23,000",84.2411,15,1272-2,0,"23,000",,28260,당하동,사용
호반베르디움(116-6),2011,25.03~27.03,신규,16,1,2025,"36,000",84.9589,10,116-6,0,,,28260,청라동, 
검단신도시디에트르더펠리체,2022,25.02~27.02,갱신,15,1,2025,"31,500",108.9359,2,1318-6,0,"30,000",,28260,당하동,사용
검단대광로제비앙센트럴포레,2022,25.03~27.03,신규,15,1,2025,"30,000",84.7273,5,803-1,0,,,28260,불로동, 
삼보해피하임1단지(불로지구34BL1L),2007,25.03~27.03,신규,15,1,2025,"15,500",84.9911,1,792-1,20,,,28260,불로동, 
검단신도시디에트르더힐,2022,25.02~27.02,신규,15,1,2025,"10,000",108.5045,8,987-1,150,,,28260,원당동, 
가정엘에이치3단지(국민임대),2012,25.03~27.02,갱신,16,1,2025,"2,114",36.96,8,604-1,16,"2,053",16,28260,가정동, 
검단신안인스빌어반퍼스트,2022,25.02~27.02,갱신,12,1,2025,"24,150",84.7322,3,1314,0,"23,000",,28260,당하동,사용
인천검단엘에이치20단지,2021,24.11~27.01,갱신,16,1,2025,"5,796",36.6,12,1094,7,"3,996",18,28260,원당동, 
검단신도시모아미래도엘리트파크,2022,25.03~27.03,갱신,6,1,2025,"3,000",84.6561,16,1318-8,125,"3,000",120,28260,당하동,사용
검단신도시모아미래도엘리트파크,2022,25.02~27.02,갱신,15,1,2025,"18,900",84.9395,11,1318-8,0,"18,000",,28260,당하동,사용
검단신도시디에트르더힐,2022,25.01~27.01,갱신,16,1,2025,"33,500",108.5045,16,987-1,0,"32,000",,28260,원당동,사용
힐데스하임,2011,25.03~27.03,신규,9,1,2025,"34,500",59.9435,10,185-1,0,,,28260,청라동, 
검단한신더휴어반파크,2023,25.03~27.03,갱신,8,1,2025,"18,400",84.6875,4,1274,36,"18,400",33,28260,당하동, 
검단신도시디에트르더펠리체,2022,25.01~27.01,신규,15,1,2025,"13,000",84.9576,3,1318-6,100,,,28260,당하동, 
왕길역로열파크씨티푸르지오,2024,25.03~27.03,신규,15,1,2025,"25,000",74.4553,19,133-3,0,,,28260,왕길동, 
엘에이치웨스턴블루힐,2015,25.03~25.11,갱신,9,1,2025,"1,492",59.98,20,597-2,54,"5,050",44,28260,가정동, 
검단신안인스빌어반퍼스트,2022,25.01~27.01,갱신,15,1,2025,"25,000",94.955,19,1314,0,"25,000",,28260,당하동,사용
루원시티프라디움,2018,25.03~27.03,갱신,15,1,2025,"33,000",84.996,23,610-1,0,"23,000",,28260,가정동, 
퀸스타운(신명),1998,25.03~27.03,신규,15,1,2025,"17,500",59.72,9,312-2,0,,,28260,불로동, 
광명,1997,25.01~27.01,신규,15,1,2025,"2,000",84.78,2,336-1,100,,,28260,심곡동, 
청라디이스트,2012,25.02~27.02,갱신,7,1,2025,"35,000",125.586,20,102-10,0,"28,000",,28260,청라동, 
검단아이파크,2007,25.02~27.02,신규,11,1,2025,"26,000",84.2846,4,998-1,0,,,28260,마전동, 
원당풍림아이원,2004,25.02~27.02,갱신,11,1,2025,"18,000",74.0892,7,1031,0,"18,000",,28260,당하동,사용
청라엘에이치,2011,25.03~27.03,신규,14,1,2025,"3,000",74.7,3,184-1,110,,,28260,청라동, 
청라호수공원한신더휴,2020,25.02~27.02,신규,15,1,2025,"40,000",84.9878,5,103-15,0,,,28260,청라동, 
루원호반베르디움더센트럴,2018,25.02~27.02,신규,13,1,2025,"35,000",73.1716,17,609-1,0,,,28260,가정동, 
서해그랑블,2003,25.03~25.03,신규,11,1,2025,"28,000",69.6616,4,595-3,0,,,28260,검암동, 
검단신도시대성베르힐라프리미어,2022,25.02~27.01,갱신,11,1,2025,"21,000",110.3995,24,1316-2,0,"20,000",,28260,당하동,사용
서해그랑블,2003,25.02~27.02,신규,11,1,2025,"32,000",69.6616,7,595-3,0,,,28260,검암동, 
청라골드클래스커낼웨이,2016,25.02~27.02,갱신,5,1,2025,"30,000",82.9214,11,165-7,0,"28,000",,28260,청라동, 
청라반도유보라2.0,2012,25.02~26.02,갱신,15,1,2025,"25,000",121.7338,5,102-16,0,"25,000",,28260,청라동,사용
청라롯데캐슬,2013,25.02~27.02,신규,14,1,2025,"4,500",113.7568,13,159-1,200,,,28260,청라동, 
청라29블럭호반베르디움,2012,25.02~27.02,갱신,10,1,2025,"5,000",84.9482,14,173-1,150,"5,000",100,28260,청라동, 
인천검단엘에이치20단지,2021,25.01~27.03,갱신,13,1,2025,284,14.78,9,1094,11,"1,584",7,28260,원당동, 
검단2차우방아이유쉘,2018,25.02~27.02,신규,2,1,2025,"31,000",84.7634,13,1123-1,0,,,28260,마전동, 
인천검단엘에이치13단지,2022,25.03~27.02,갱신,14,1,2025,"7,599",46.66,12,1272-4,12,"4,174",28,28260,당하동, 
검단신도시디에트르더힐,2022,25.02~27.02,갱신,8,1,2025,"32,500",109.427,4,987-1,0,"31,000",,28260,원당동,사용
청라한화꿈에그린,2012,25.02~27.02,신규,4,1,2025,"6,000",113.7267,16,139-1,200,,,28260,청라동, 
드림파크어울림1단지,2010,25.02~26.08,신규,14,1,2025,"20,000",101.9975,5,697-1,0,,,28260,왕길동, 
"인천가좌두산위브트레지움1,2단지",2017,25.01~27.01,갱신,14,1,2025,"2,000",59.78,19,611,110,"2,000",82,28260,가좌동, 
검단신도시한신더휴캐널파크(THEHUECANALPARK),2021,25.02~27.02,신규,14,1,2025,"32,000",74.2658,18,1254-1,0,,,28260,당하동, 
청라29블럭호반베르디움,2012,25.03~27.03,갱신,14,1,2025,"31,500",84.9382,25,173-1,0,"30,000",,28260,청라동,사용
청라국제금융단지한양수자인레이크블루,2019,25.03~27.03,갱신,6,1,2025,"29,400",84.6444,10,85-1,0,"28,000",,28260,청라동,사용
청라29블럭호반베르디움,2012,25.02~27.02,신규,4,1,2025,"45,000",84.9482,21,173-1,0,,,28260,청라동, 
호반베르디움,2011,25.02~27.02,신규,11,1,2025,"31,000",84.9207,5,168-1,0,,,28260,청라동, 
광명,1997,25.03~27.03,갱신,14,1,2025,"16,000",84.78,15,336-1,0,"16,000",,28260,심곡동,사용
검단신도시디에트르더힐,2022,25.02~27.02,갱신,11,1,2025,"24,150",75.8458,7,987-1,0,"23,000",,28260,원당동,사용
검단신도시로제비앙라포레,2022,25.02~27.02,신규,11,1,2025,"5,000",84.4159,12,987,125,,,28260,원당동, 
삼보해피하임2단지(불로지구51BL1L),2007,25.01~27.01,갱신,10,1,2025,"17,000",84.9911,10,793-1,0,"17,000",,28260,불로동,사용
호반베르디움(116-6),2011,25.01~27.01,갱신,11,1,2025,"26,250",84.9589,26,116-6,0,"25,000",,28260,청라동,사용
불로금호어울림(불로지구39BL),2007,25.02~27.02,신규,8,1,2025,"20,000",84.9949,6,798-1,0,,,28260,불로동, 
검단신도시모아엘가그랑데,2023,25.03~26.03,갱신,11,1,2025,"23,100",59.5224,22,1063,0,"22,000",,28260,원당동,사용
풍림아이원2차,2004,25.02~27.02,갱신,11,1,2025,"23,100",75.12,6,501-1,0,"22,000",,28260,검암동,사용
검단힐스테이트6차,2013,25.02~27.02,신규,12,1,2025,"35,000",84.9905,14,1080-1,0,,,28260,당하동, 
서해그랑블,2003,25.02~27.02,갱신,9,1,2025,"31,000",84.9634,13,595-3,0,"27,300",,28260,검암동, 
인천검단엘에이치20단지,2021,25.01~27.03,갱신,13,1,2025,296,14.78,15,1094,10,"1,496",7,28260,원당동, 
진주1,1981,24.12~26.12,갱신,9,1,2025,500,52.16,3,30-2,40,500,35,28260,가좌동, 
